"4522341-NGRAMS1.txt","Recent Folk Music Scholarship in England: A Critique"
"4522470-NGRAMS1.txt","Changing Contexts for Traditional Dance Music in Ireland: The Rise of Group Performance Practice"
"4522545-NGRAMS1.txt","The Structure and Notation of Traditional Dance Music: A New Mexican Example"
"4522628-NGRAMS1.txt","John Playford's the English Dancing Master 1650/51 as Cultural Politics"
"4522205-NGRAMS1.txt","Kidson's Collecting"
"4522669-NGRAMS1.txt","The Mystery of the Whistling Sewermen: How Cecil Sharp Discovered Gloucestershire Morris Dancing"
"4521287-NGRAMS1.txt","The Folk Song Society 1898-1948"
"4521486-NGRAMS1.txt","Robin Hood in the Light of History"
"4522105-NGRAMS1.txt","Song, Sex, and Society in England, 1600-1850"
"4521425-NGRAMS1.txt","Plough Plays in the East Midlands"
"23207674-NGRAMS1.txt","Scissors-grinder and 'first-rate fiddler': The Life and Tunes of Henry Cave of Midsomer Norton and his Father, Tom Cave"
"4433972-NGRAMS1.txt","Songs of Labour"
"4522777-NGRAMS1.txt","Alice E. Gillington: Dweller on the Roughs"
"4522240-NGRAMS1.txt","William Motherwell as Field Collector"
"4521058-NGRAMS1.txt","Aspects of Folk Dance in Different Stages of National Development"
"4521228-NGRAMS1.txt","What Folk Song Says of Folk Dance"
"4522031-NGRAMS1.txt","Ritual Dances"
"4434189-NGRAMS1.txt","The Folk Element in Early Revival Hymns and Tunes"
"4521984-NGRAMS1.txt","Janet Blunt: Folk Song Collector and Lady of the Manor"
"4520983-NGRAMS1.txt","Some Additional Figures for Set-Running"
"4522611-NGRAMS1.txt","'Here We Come Home in a Leaky Ship!': The Shanty Collection of James Madison Carpenter"
"4521699-NGRAMS1.txt","Letters to Lucy Broadwood: A Selection from the Broadwood Papers at Cecil Sharp House"
"4521898-NGRAMS1.txt","English Bagpipe Music"
"4522033-NGRAMS1.txt","The Sword Dance of Papa Stour: Shetland"
"4522182-NGRAMS1.txt","Forrest and Matachin: An Assessment of John Forrest's 'Morris and Matachin'"
"4522412-NGRAMS1.txt","History, Symbol, and Meaning in 'The Cruel Mother'"
"4522471-NGRAMS1.txt","'Owre Thanssynge Day': Parish Dance and Procession in Salisbury"
"4521158-NGRAMS1.txt","Playford Tunes and Broadside Ballads"
"4521603-NGRAMS1.txt","A Geographical Index of the Ceremonial Dance in Great Britain: Part One"
"4522157-NGRAMS1.txt","D'Arcy Ferris and the Bidford Morris"
"4522776-NGRAMS1.txt","A. L. Lloyd in Australia: Some Conclusions"
"4521288-NGRAMS1.txt","Portraits"
"4522610-NGRAMS1.txt","The Tunes of the English and Scottish Ballads in the James Madison Carpenter Collection"
"4520996-NGRAMS1.txt","Some English and Scottish Folk-Dances Surviving amongst Children"
"25654126-NGRAMS1.txt","The Jew's Harp in the Law, 1590–1825"
"4433876-NGRAMS1.txt","Folk-Songs Noted in Somerset and North Devon"
"4521556-NGRAMS1.txt","Some Currents of British Folk Song in America 1916-1958"
"4522181-NGRAMS1.txt","The Original Bob Cranky?"
"4522718-NGRAMS1.txt","John Barleycorn: The Evolution of a Folk-Song Family"
"4521428-NGRAMS1.txt","Some Hebridean Folk Dances"
"4521450-NGRAMS1.txt","Country Dances of the Recent Past"
"4522691-NGRAMS1.txt","Neglected Pioneer: E.J. Moeran (1894-1950)"
"4434153-NGRAMS1.txt","Sixteen Carvals"
"4521671-NGRAMS1.txt","The Morris Dance in Herefordshire, Shropshire and Worcestershire"
"4522436-NGRAMS1.txt","Rivals Unravelled: A Broadside Song and Dance"
"4522544-NGRAMS1.txt","'Veritable Dunghills': Professor Child and the Broadside"
"4520961-NGRAMS1.txt","The 'North Skelton' Sword-Dance"
"4522410-NGRAMS1.txt","A Warning"
"4433862-NGRAMS1.txt","[Songs from the Collection of Lucy E. Broadwood]"
"4521485-NGRAMS1.txt","The Gilchrist Bequest"
"4522409-NGRAMS1.txt","The Trumpet Hornpipe"
"4522502-NGRAMS1.txt","Cobblers All: Occupation as Identity and Cultural Message"
"4522129-NGRAMS1.txt","Joe Hill: A Labour Legend in Song"
"4522805-NGRAMS1.txt","'... and They Calls I Buttercup Joe': Albert Richardson, the Singing Sexton of Burwash, 1905-76"
"4522128-NGRAMS1.txt","The Cumberland Bard: An Anniversary Reflection"
"4522274-NGRAMS1.txt","Singing and Popular Funeral Practices in the Eighteenth and Nineteenth Centuries"
"4522632-NGRAMS1.txt","Kate Lee and the Foundation of the Folk-Song Society"
"4521604-NGRAMS1.txt","The North-West Morris: A General Survey"
"4521899-NGRAMS1.txt","Cecil Sharp in Somerset: Some Conclusions"
"4522612-NGRAMS1.txt","James Madison Carpenter and the Mummers' Play"
"4520971-NGRAMS1.txt"," The Ballad Dances of the Færoe Isles"
"4521137-NGRAMS1.txt","Sacred Parodies of Secular Folk Songs: A Study of the Gude and Godlie Ballates of the Wedderburn Brothers"
"4521452-NGRAMS1.txt","The Rushcart and the North-Western Morris"
"4522438-NGRAMS1.txt","'With Scarfes and Garters as You Please': An Exploratory Essay in the Economics of the Morris"
"4521877-NGRAMS1.txt","A Jubilee Symposium"
"4522064-NGRAMS1.txt","The Frightful Foggy Dew"
"4522649-NGRAMS1.txt","On the Twelfth of July in the Morning... (Or the Man Who Mistook His Sash for a Hat)"
"4521395-NGRAMS1.txt","The Development of the Country Dance as Revealed in Printed Sources"
"4521819-NGRAMS1.txt","Song in the Upper Thames Valley: 1966-1969"
"4522158-NGRAMS1.txt","Popular Song at Juniper Hill"
"23208182-NGRAMS1.txt","The Sad Fate and Splendid Career of the Trumpeter of Fyvie"
"4521451-NGRAMS1.txt","Some Notes on \"O Waly Waly\""
"4521767-NGRAMS1.txt","The George Gardiner Folk Song Collection"
"4522084-NGRAMS1.txt","Francis James Child and the 'Ballad Consensus'"
"4522207-NGRAMS1.txt","A Reappraisal of Percy's Editing"
"4522608-NGRAMS1.txt","Scottish Song in the James Madison Carpenter Collection"
"4521794-NGRAMS1.txt","The Hammond Brothers' Folk Song Collection"
"4522629-NGRAMS1.txt","\"The Captain's Apprentice\" and the Death of Young Robert Eastick of King's Lynn: A Study in the Development of a Folk Song"
"4522630-NGRAMS1.txt","As Common as Blackberries: The First Hundred Years of the Accordion in Scotland, 1830-1930"
"4521067-NGRAMS1.txt","The Folk Dance Revival in England"
"4433939-NGRAMS1.txt","Carols from Herefordshire"
"4522307-NGRAMS1.txt","The American Folklore Society Centennial 1888-89 to 1988-89"
"4522725-NGRAMS1.txt","'Review of Step Change' by Michael Heaney, in Journal, 8.3 (2003), 366-69"
"23208183-NGRAMS1.txt","'Probably the most widely known gipsy for many a mile around': The Life and Musical Activity of Thomas Boswell, aka Thomas 'Gypsy' Lewis (1838—1910)"
"4520992-NGRAMS1.txt","Dutch Folk-Dances"
"4521879-NGRAMS1.txt","Lancashire Clog Dancing"
"4522546-NGRAMS1.txt","A History of the Office of Piper to the Sovereign"
"4433881-NGRAMS1.txt","[Various Songs]"
"4434151-NGRAMS1.txt","Additional Texts and Fragments Belonging to Tunes in Journal No. 28 (Manx Collection, Part I)"
"4522275-NGRAMS1.txt","Who Calls the Tune? New Methods for Exploring the Relationships between Dances and Their Music"
"4522374-NGRAMS1.txt","Charting Early Morris"
"4520959-NGRAMS1.txt","Fifteen Years' Progress"
"4521336-NGRAMS1.txt","The Preservation of English Folk-Song and Popular Music"
"4522806-NGRAMS1.txt","Competing with Ballads (And Whisky?): The Construction, Celebration, and Commercialization of North-East Scottish Identity"
"4433927-NGRAMS1.txt","[Songs Collected by Percy Grainger]"
"4521010-NGRAMS1.txt","Sword Dances and Secret Societies"
"4521059-NGRAMS1.txt","Folk Dances and Wedding Customs in Poland"
"4521718-NGRAMS1.txt","Rapper Knots from High Spen"
"4522375-NGRAMS1.txt","The Ploughboy and the Plough Play"
"4522501-NGRAMS1.txt","Customary Drama: Social and Spatial Patterning in Traditional Encounters"
"4434208-NGRAMS1.txt","The Folk-Song Expedition to Holland and Germany"
"4521390-NGRAMS1.txt","The Symondsbury Mumming Play"
"4522159-NGRAMS1.txt","Songs of a Female Student Group, 1949-52"
"4522411-NGRAMS1.txt","Percy Grainger's Folk Music Research in Gloucestershire, Worcestershire, and Warwickshire, 1907-1909"
"4520976-NGRAMS1.txt","Some Fragments of Sword-Dance Plays"
"4521357-NGRAMS1.txt","The Preservation of English Folk Song in the Journal of the Folk Song Society"
"25654170-NGRAMS1.txt","Isabella McBride — Traditional Singer"
"4433986-NGRAMS1.txt","Songs Collected from Sussex"
"4521111-NGRAMS1.txt","Manx Folk Dances: Their Notation and Revival"
"4521181-NGRAMS1.txt","The Unquiet Grave"
"4521588-NGRAMS1.txt","William Kimber"
"4522011-NGRAMS1.txt","Sam Henry and \"Songs of the People\""
"4434014-NGRAMS1.txt","Songs of Love and Country Life"
"4521191-NGRAMS1.txt","Notes on the Dances of Southern Spain"
"4433859-NGRAMS1.txt","[Songs from the Collection of W. P. Merrick]"
"4433971-NGRAMS1.txt","Songs of Rest and Recreation"
"4520960-NGRAMS1.txt","The Lancashire Rush-Cart and Morris-Dance"
"4521065-NGRAMS1.txt","The Swiss Folk Dance and Its Place in the Revival of Rural Life and Customs"
"25654209-NGRAMS1.txt","Cannibal Ballads: Not Just a Question of Taste..."
"4521157-NGRAMS1.txt","Ancient Orkney Melodies (Continued)"
"4521743-NGRAMS1.txt","Rapper Knots from Amble and Bedlington"
"4522204-NGRAMS1.txt","The Tunstead Mill Nutters of Rossendale, Lancashire"
"4434050-NGRAMS1.txt","Songs from Surrey"
"4521046-NGRAMS1.txt","Hungarian Popular Balladry"
"4521139-NGRAMS1.txt","Playford Tunes and Broadside Ballads"
"4521180-NGRAMS1.txt","\"Death and the Lady\" in English Balladry"
"4521717-NGRAMS1.txt","A Folk Study Centre in London"
"4521742-NGRAMS1.txt","The James Duncan Manuscript Folk Song Collection"
"4521880-NGRAMS1.txt","The Bagpipe in Northern England"
"4522241-NGRAMS1.txt","Stability and Change in a Sheffield Singing Tradition"
"4522687-NGRAMS1.txt","The Singer's the Thing: The Individual and Group Identity in a Pennine Singing Tradition"
"4522690-NGRAMS1.txt","Ralph Hedley and His Sword-Dance Paintings"
"4433917-NGRAMS1.txt","Miscellaneous Songs"
"4521071-NGRAMS1.txt"," The Roumanian Hobby-Horse, the Cǎluşari"
"4521182-NGRAMS1.txt"," Notes on Three Provençal Dances"
"4522035-NGRAMS1.txt","Social Dancing in a Norfolk Village 1900-1945"
"4522586-NGRAMS1.txt","Resources in the Vaughan Williams Memorial Library: The Lucy Broadwood Collection: An Interim Report"
"4522633-NGRAMS1.txt","When Punch Met Merry"
"4433956-NGRAMS1.txt","[More Ballads]"
"4434221-NGRAMS1.txt","Love Songs and Ballads"
"4522503-NGRAMS1.txt","'Go George, I Can't Endure You': A Country Dance and Its Tune"
"4433909-NGRAMS1.txt","Songs from County Waterford, Ireland"
"4434067-NGRAMS1.txt","Note on the \"Lady Drest in Green\" and Other Fragments of Tragic Ballads and Folk-Tales Preserved amongst Children"
"4520965-NGRAMS1.txt","English Country-Dances: A Summary of Views as to Their Nature and Origin"
"4520995-NGRAMS1.txt","The Sword Dance of Fenestrelle"
"4521172-NGRAMS1.txt","The Diggers' Song"
"4521983-NGRAMS1.txt","George Butterworth's Folk Music Manuscripts"
"4522342-NGRAMS1.txt","Dancing a Hornpipe in Fetters"
"4520993-NGRAMS1.txt","Square-Dance Figures from Northern New York State"
"4521433-NGRAMS1.txt","Correspondence"
"4522808-NGRAMS1.txt","Lucy Broadwood and John Potts: A Collecting Episode in the Scottish Borders"
"4433883-NGRAMS1.txt","Carols"
"4521062-NGRAMS1.txt","Ritual and Dramatic Associations of Sword and \"Chain\" Dances"
"4521074-NGRAMS1.txt","The Collection and Transcription of Folk-Dances"
"4521159-NGRAMS1.txt","Some Additional Notes on the Traditional History of Certain Ballad-Tunes in the \"Dancing Master\" (1650)"
"4521040-NGRAMS1.txt","The Origins of the Morris Dance"
"4521483-NGRAMS1.txt","The Hinton and Brackley Morris"
"4521849-NGRAMS1.txt","The Egg Dance"
"4433916-NGRAMS1.txt","Sea Songs and Sailor Songs"
"4433987-NGRAMS1.txt","Songs from Various Counties"
"4521108-NGRAMS1.txt","Playford Tunes and Broadside Ballads"
"4521510-NGRAMS1.txt","William Wells 1868-1953: Morris Dancer, Fiddler and Fool"
"4521512-NGRAMS1.txt","The Greatham Sword Dance"
"4522500-NGRAMS1.txt","Bold Captain Avery in the Privy Council: Early Variants of a Broadside Ballad from the Pepys Collection"
"4434015-NGRAMS1.txt","Songs Connected with Customs"
"4521214-NGRAMS1.txt","\"The Dancing Master\": 1651-1728: Part II. Country Dance and Revelry before 1651"
"4521424-NGRAMS1.txt","Some Notes on the History of the Betley Window"
"4522277-NGRAMS1.txt","Kidson's Informants"
"4521009-NGRAMS1.txt","The Farandole"
"4521109-NGRAMS1.txt","Some Notes on the English Country Dance before Playford"
"4521719-NGRAMS1.txt","Which Noble Duke?"
"4521094-NGRAMS1.txt","Ten Songs from Scotland and the Scottish Border"
"4433889-NGRAMS1.txt","Songs Collected from Sussex"
"4434003-NGRAMS1.txt","Ballads and Songs"
"4434236-NGRAMS1.txt","Twenty Gaelic Songs"
"4521393-NGRAMS1.txt","Maid Marian and the Morris: The Connection of the Morris with the Robin Hood Legend"
"4520950-NGRAMS1.txt","Two Notes on the Processional and the Morris Dance"
"4522104-NGRAMS1.txt","Tradition: A Personal Viewpoint of Douglas Kennedy, Vice-President of the Society"
"4522276-NGRAMS1.txt","Why Did 'the Bridegroom Greet'?"
"4522376-NGRAMS1.txt","Irish Broadside Ballads: Performers and Performances"
"4522668-NGRAMS1.txt","The Grenoside Calling-On Song"
"4433924-NGRAMS1.txt","Collecting with the Phonograph"
"4521190-NGRAMS1.txt","Ethnology, Folk-Lore, and Popular Art"
"4521539-NGRAMS1.txt","Horn Fair"
"4522013-NGRAMS1.txt","A Newfoundland Christmas Carolling Tradition"
"4522208-NGRAMS1.txt","'Revival of the Folk Dance: An Artistic Movement': The Background to the Founding of the English Folk Dance Society in 1911"
"4522585-NGRAMS1.txt","The Ballad and the Folklorist"
"4433940-NGRAMS1.txt","Over Yonder's a Park"
"4434016-NGRAMS1.txt","Notes on Children's Game-Songs"
"4434063-NGRAMS1.txt","London Street Cries"
"4521069-NGRAMS1.txt","Gypsy Folk Lore and Music"
"4521649-NGRAMS1.txt","The Country Dance: Early References"
"4521916-NGRAMS1.txt","Westerhope Traditional Prize Sword Dancers"
"4522306-NGRAMS1.txt"," Marriage and Retribution in 'James Harris (The Dæmon Lover)'"
"4434000-NGRAMS1.txt","Carols"
"4434116-NGRAMS1.txt","Songs of Soldier and Sailor Life"
"4521817-NGRAMS1.txt","Alfred Williams, Song Collector"
"4522014-NGRAMS1.txt","The Weaver in Love"
"4433915-NGRAMS1.txt","Love Songs"
"4433969-NGRAMS1.txt","Note on the Modal System of Gaelic Tunes"
"4434164-NGRAMS1.txt","Last Gleanings"
"4434225-NGRAMS1.txt","A Note on the \"Herb\" and Other Refrains of Certain British Ballads"
"4521449-NGRAMS1.txt","The Singing Style of the Copper Family"
"4433897-NGRAMS1.txt","Sailors' Songs"
"4433942-NGRAMS1.txt","The Preservation of Folk-Song and Folk-Lore in Denmark"
"4521818-NGRAMS1.txt","The Williams Manuscripts"
"43590071-NGRAMS1.txt","The Folk-Song Society and the Phonograph"
"4521063-NGRAMS1.txt","Morris and Morisca"
"4521321-NGRAMS1.txt","English Country Dance Prior to the 17th. Century"
"4521896-NGRAMS1.txt","Ralph Vaughan Williams: The Centenary of His Birth"
"4522063-NGRAMS1.txt","The Significance of Thomas Ravenscroft"
"4522717-NGRAMS1.txt","A Sailor Went to Sea: Theme and Variations"
"4434011-NGRAMS1.txt","Narrative Ballads"
"4521008-NGRAMS1.txt","Lambkin: A Study in Evolution"
"4521241-NGRAMS1.txt","The Old Tup and Its Ritual"
"4521557-NGRAMS1.txt","Harry Cox: English Folk Singer"
"23208184-NGRAMS1.txt","An Early Roman Analogue for the 'Shoe my Foot' Stanzas?"
"4433882-NGRAMS1.txt","Ballads"
"4434032-NGRAMS1.txt","Forfeit Songs; Cumulative Songs; Songs of Marvels and of Magical Animals"
"4434037-NGRAMS1.txt","Appendix: Note on the Padstow May Songs and Ceremonies, and Their Possible Significance"
"4521618-NGRAMS1.txt","May Songs of Bedfordshire"
"4521914-NGRAMS1.txt","Dance Tradition in Buckden"
"4522130-NGRAMS1.txt","I've Changed from That Type of Life to Another: Some Individual Responses to Social Change by Singers in a Newfoundland Outport"
"4433850-NGRAMS1.txt","Some Experiences of a Folk-Song Collector"
"4521454-NGRAMS1.txt","Addenda et Corrigenda: Some Hebridean Folk Dances"
"4433887-NGRAMS1.txt","Songs Collected from Essex"
"4434060-NGRAMS1.txt","Some Notes on London Street Cries"
"4434118-NGRAMS1.txt","Songs of Country Life and Work"
"4520969-NGRAMS1.txt","Folk-Dancing among Primitive Peoples"
"4520981-NGRAMS1.txt","Some Notes on Arbeau"
"4521070-NGRAMS1.txt","Norwegian Folk-Music and Its Connection with the Dance"
"4521138-NGRAMS1.txt","Ancient Orkney Melodies"
"4521264-NGRAMS1.txt","Fresh Light on the Kirkby Malzeard Sword Dance"
"4521337-NGRAMS1.txt","The Cheshire Soul-Caking Play"
"4521356-NGRAMS1.txt","The Tolmie Manuscripts"
"4521427-NGRAMS1.txt","The Preservation of English Folk Song and Popular Music: Mr. Malchair's Collection and Dr. Crotch's Specimens"
"4521488-NGRAMS1.txt","The Burgos Sword Dance"
"4521616-NGRAMS1.txt","Song and Dance in Malta and Gozo"
"4521700-NGRAMS1.txt","The \"West Sussex Gazette\" Song Competition of 1904"
"4521915-NGRAMS1.txt","George Dunn: Twenty-One Songs and Fragments"
"4521962-NGRAMS1.txt","The Singing Tradition of Irish Travellers"
"4522062-NGRAMS1.txt","Daniel Wyatt Tate: Singer from Fancy Gap"
"4522106-NGRAMS1.txt","Children's Traditional Games from Birdsedge: Clapping Songs and Their Notation"
"4433888-NGRAMS1.txt","Songs Collected from Norfolk"
"4433914-NGRAMS1.txt","Conventional Ballads"
"4434127-NGRAMS1.txt","Gods, Sprites, and Fairies"
"4521170-NGRAMS1.txt","The Baccubert"
"4521965-NGRAMS1.txt","English Gypsy Songs"
"4434033-NGRAMS1.txt","Sailors' Chanties"
"4434130-NGRAMS1.txt","Songs of Courtship"
"4520949-NGRAMS1.txt","The Folk Dance in English Literature"
"4521064-NGRAMS1.txt","Dutch Traditional Dances in Connection with Dutch Folk Rites"
"4521538-NGRAMS1.txt","The Lichfield Morris: The Story of the Recovery of a 'Lost' Tradition"
"4521878-NGRAMS1.txt","The Riccall Sword Dance"
"4522107-NGRAMS1.txt","Percy Grainger and the Impact of the Phonograph"
"4434017-NGRAMS1.txt","Note on the Carol \"The First Nowell\""
"4434203-NGRAMS1.txt","Cornish Carols"
"4521073-NGRAMS1.txt","The Saltarello in Rome and in the Campagna"
"4521289-NGRAMS1.txt","Some Folk Song Memories for the Jubilee by an Original Member"
"4521793-NGRAMS1.txt","Masked Dancers in Serbia"
"4433865-NGRAMS1.txt","Songs from the Collection of Mr. Frank Kidson"
"4433901-NGRAMS1.txt","Yorkshire Tunes"
"4434117-NGRAMS1.txt","Songs of Unhappy Love"
"4434139-NGRAMS1.txt","Good-Night and Parting Songs: In Relation to the Night Visit and the \"Aubade\" or Dawn Song; With Manx Examples"
"4434152-NGRAMS1.txt","Introduction to the Carvals"
"4434177-NGRAMS1.txt","Love Songs"
"4520944-NGRAMS1.txt","Branch Histories. I. Cirencester and District"
"4521024-NGRAMS1.txt","Molly Dancing in East Anglia"
"4521066-NGRAMS1.txt","Lazarnica"
"4521068-NGRAMS1.txt","Systematization of Motives in the Ceremonial Dance"
"4521240-NGRAMS1.txt","Songs Collected by Francis M. Collinson"
"4521242-NGRAMS1.txt","The Three Kings of Cologne"
"4521320-NGRAMS1.txt","Dramatic Elements in the Folk Dance"
"4521487-NGRAMS1.txt","Some \"English\" Ballads and Folk Songs Recorded in Ireland, 1952-1954"
"4521559-NGRAMS1.txt","Folk Music Collected in the British Isles: Some English Manuscript and Recorded Collections Accessible to the Public"
"4521652-NGRAMS1.txt","A Report on Visits to the Tristan da Cunha Islanders"
"4433911-NGRAMS1.txt","Songs from the Southern Counties of England, etc."
"4434010-NGRAMS1.txt","Songs from Scotland and the North Country"
"4434079-NGRAMS1.txt","An Irish Concert"
"4434114-NGRAMS1.txt","Narrative Ballads"
"4520984-NGRAMS1.txt","Morris Dances from Longborough"
"4521039-NGRAMS1.txt","A New Light upon the Londonderry Air"
"4521110-NGRAMS1.txt","A Fifteenth Century Dancing Book: \"Sur L'Art et Instruction de Bien Dancer\""
"4521192-NGRAMS1.txt","The Song of Marvels (Or Lies)"
"4521216-NGRAMS1.txt","More Hebridean Songs"
"4521963-NGRAMS1.txt","Irish Travellers around London"
"4522010-NGRAMS1.txt","George Butterworth's Diary of Morris Dance Hunting"
"4522308-NGRAMS1.txt","The Carpenter Collection"
"4433941-NGRAMS1.txt","Note on the Traditional Singing Game \"Romans and English\""
"4434128-NGRAMS1.txt","Songs of Island Life"
"4434234-NGRAMS1.txt","Love Songs and Ballads"
"4521045-NGRAMS1.txt","The Dance of the Gipsies in Catalonia"
"4521229-NGRAMS1.txt","Some Notes on Trade Tools and Ritual Dance"
"4521267-NGRAMS1.txt","Two Variations of the Folk-Play and a Further Account of the \"Old Hoss\""
"4521513-NGRAMS1.txt","Sketch for a History of the Scottish Ballad"
"4521670-NGRAMS1.txt","The Life and Songs of George Maynard"
"4521964-NGRAMS1.txt","Scottish Tinker Songs"
"4522034-NGRAMS1.txt","\"Excuse Me,\" or an Old Country Trip"
"4522209-NGRAMS1.txt","'Robin and Gonny', an Old Lancashire Ballad"
"4433895-NGRAMS1.txt","Scottish Songs"
"4433955-NGRAMS1.txt","George Collins"
"4521217-NGRAMS1.txt","Some Folk Elements in the Elizabethan Madrigal"
"4434091-NGRAMS1.txt","Appendix: Extra Note on Song No. 48, verse 7"
"4434220-NGRAMS1.txt","Ballads"
"4520972-NGRAMS1.txt","Ceremonial Folk-Song, Mumming, and Dance in the Isle of Man"
"4521060-NGRAMS1.txt","The Symbolism of Dancing"
"4521581-NGRAMS1.txt","Cecil Sharp: Collector and Restorer of English Folk Music"
"4521791-NGRAMS1.txt","Albanian Folk Song"
"4522032-NGRAMS1.txt"," The Ritual of the Caluş: Any Light on the Morris?"
